subject	predicate	object	datatype
bmir-radx:nih_history_smoking_1	rdfs:label	nih_history_smoking Value, 1 (Yes)	xsd:string
bmir-radx:nih_anxiety_97	rdfs:label	nih_anxiety Value, 97 (Other)	xsd:string
bmir-radx:nih_headache_value	rdfs:label	nih_headache value	xsd:string
bmir-radx:nih_arrhythmia_1	rdfs:label	nih_arrhythmia Value, 1 (Yes)	xsd:string
bmir-radx:nih_coronary_artery_disease_angina_1	rdfs:label	nih_coronary_artery_disease_angina Value, 1 (Yes)	xsd:string
bmir-radx:nih_lifetime_use_alcohol_0	rdfs:label	nih_lifetime_use_alcohol Value, 0 (No)	xsd:string
bmir-radx:nih_migraines_98	rdfs:label	nih_migraines Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_coronary_artery_disease_0	rdfs:label	nih_coronary_artery_disease Value, 0 (No)	xsd:string
bmir-radx:nih_other_chronic_cond_97	rdfs:label	nih_other_chronic_cond Value, 97 (Other)	xsd:string
obo:MONDO_0001627	rdfs:label	dementia	xsd:string
bmir-radx:nih_cancer_0	rdfs:label	nih_cancer Value, 0 (No)	xsd:string
bmir-radx:nih_fibromyalgia_99	rdfs:label	nih_fibromyalgia Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_headache_1	rdfs:label	nih_headache Value, 1 (Yes)	xsd:string
obo:MONDO_0043218	rdfs:label	neurovascular disorder	xsd:string
bmir-radx:nih_neuro_shakes	rdfs:label	nih_neuro_shakes Data Element	xsd:string
bmir-radx:nih_cholesterol_99	rdfs:label	nih_cholesterol Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_employment_99	rdfs:label	nih_employment Value, 99 (Prefer not to answer)	xsd:string
evs:C1913	rdfs:label	Drug or Chemical by Structure	xsd:string
bmir-radx:nih_muscle_ache_97	rdfs:label	nih_muscle_ache Value, 97 (Other)	xsd:string
bmir-radx:nih_cld_bpd	rdfs:label	nih_cld_bpd Data Element	xsd:string
bmir-radx:nih_obesity_97	rdfs:label	nih_obesity Value, 97 (Other)	xsd:string
evs:C173458	rdfs:label	Play or Do Physical Activity Question	xsd:string
bmir-radx:nih_nicotine_yn_0	rdfs:label	nih_nicotine_yn Value, 0 (No)	xsd:string
bmir-radx:nih_throat_congestion_nose	rdfs:label	nih_throat_congestion_nose Data Element	xsd:string
evs:C97325	rdfs:label	Manufactured Object	xsd:string
bmir-radx:nih_chf_0	rdfs:label	nih_chf Value, 0 (No)	xsd:string
evs:C84367	rdfs:label	Intravenous Drug User	xsd:string
bmir-radx:nih_walk_climb_0	rdfs:label	nih_walk_climb Value, 0 (No)	xsd:string
bmir-radx:nih_gerd	rdfs:label	nih_gerd Data Element	xsd:string
bmir-radx:nih_alz_99	rdfs:label	nih_alz Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_anemia_99	rdfs:label	nih_anemia Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_alc_sub_abuse_value	rdfs:label	nih_alc_sub_abuse value	xsd:string
bmir-radx:nih_mental_health_disorder_99	rdfs:label	nih_mental_health_disorder Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_olfactory_97	rdfs:label	nih_olfactory Value, 97 (Other)	xsd:string
bmir-radx:nih_seasonal_allergies_99	rdfs:label	nih_seasonal_allergies Value, 99 (Prefer not to answer)	xsd:string
obo:MONDO_0100329	rdfs:label	primary viral infectious disease	xsd:string
bmir-radx:nih_numb_extremities	rdfs:label	nih_numb_extremities Data Element	xsd:string
evs:C18928	rdfs:label	Insurance and Payment Issues	xsd:string
obo:NBO_0000313	rdfs:label	behavior process	xsd:string
bmir-radx:nih_red_eyes	rdfs:label	nih_red_eyes Data Element	xsd:string
obo:MONDO_0003749	rdfs:label	esophageal disorder	xsd:string
bmir-radx:nih_history_smoking_0	rdfs:label	nih_history_smoking Value, 0 (No)	xsd:string
bmir-radx:nih_arrhythmia_0	rdfs:label	nih_arrhythmia Value, 0 (No)	xsd:string
bmir-radx:nih_coronary_artery_disease_angina_0	rdfs:label	nih_coronary_artery_disease_angina Value, 0 (No)	xsd:string
bmir-radx:nih_migraines_97	rdfs:label	nih_migraines Value, 97 (Other)	xsd:string
bmir-radx:nih_no_sympt_99	rdfs:label	nih_no_sympt Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_immunosuppressive_condition	rdfs:label	nih_immunosuppressive_condition Data Element	xsd:string
bmir-radx:nih_alc_sub_abuse_1	rdfs:label	nih_alc_sub_abuse Value, 1 (Yes)	xsd:string
evs:C154329	rdfs:label	Smoking	xsd:string
bmir-radx:nih_fibromyalgia_98	rdfs:label	nih_fibromyalgia Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_headache_0	rdfs:label	nih_headache Value, 0 (No)	xsd:string
obo:NCIT_C25404	rdfs:label	action	xsd:string
obo:MONDO_0020579	rdfs:label	mucositis	xsd:string
evs:C43359	rdfs:label	Group	xsd:string
bmir-radx:nih_cholesterol_98	rdfs:label	nih_cholesterol Value, 98 (Don’t know)	xsd:string
obo:SYMP_0019175	rdfs:label	sweaty	xsd:string
bmir-radx:nih_employment_98	rdfs:label	nih_employment Value, 98 (Don’t know)	xsd:string
obo:SYMP_0019153	rdfs:label	dyspnea	xsd:string
