subject	predicate	object	datatype
bmir-radx:nih_blue_lips_1	rdfs:subClassOf	bmir-radx:nih_blue_lips_value	_IRI
bmir-radx:nih_cancer_past_yr_98	rdfs:subClassOf	bmir-radx:nih_cancer_past_yr_value	_IRI
obo:GSSO_002199	rdfs:subClassOf	obo:NCIT_C17005	_IRI
bmir-radx:nih_lupus_1	rdfs:subClassOf	bmir-radx:nih_lupus_value	_IRI
bmir-radx:nih_cf_1	rdfs:subClassOf	bmir-radx:nih_cf_value	_IRI
bmir-radx:nih_t2dm_98	rdfs:subClassOf	bmir-radx:nih_t2dm_value	_IRI
bmir-radx:nih_no_chronic_condition_0	rdfs:subClassOf	bmir-radx:nih_no_chronic_condition_value	_IRI
bmir-radx:nih_diabetes_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_cough_99	rdfs:subClassOf	bmir-radx:nih_cough_value	_IRI
bmir-radx:nih_confusion_0	rdfs:subClassOf	bmir-radx:nih_confusion_value	_IRI
bmir-radx:nih_blue_lips_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_hypertension_97	rdfs:subClassOf	bmir-radx:nih_hypertension_value	_IRI
bmir-radx:nih_weight_category_1	rdfs:subClassOf	bmir-radx:nih_weight_category_value	_IRI
bmir-radx:nih_dress_bathe_99	rdfs:subClassOf	bmir-radx:nih_dress_bathe_value	_IRI
bmir-radx:nih_depression_97	rdfs:subClassOf	bmir-radx:nih_depression_value	_IRI
bmir-radx:nih_sex_0	rdfs:subClassOf	bmir-radx:nih_sex_value	_IRI
bmir-radx:nih_alcohol_yrs_98	rdfs:subClassOf	bmir-radx:nih_alcohol_yrs_value	_IRI
bmir-radx:nih_lupus_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
obo:SYMP_0000392	rdfs:subClassOf	obo:SYMP_0000387	_IRI
bmir-radx:nih_cf_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_education_97	rdfs:subClassOf	bmir-radx:nih_education_value	_IRI
obo:SYMP_0000480	rdfs:subClassOf	obo:SYMP_0000462	_IRI
bmir-radx:nih_smoking_yn_99	rdfs:subClassOf	bmir-radx:nih_smoking_yn_value	_IRI
bmir-radx:nih_vape_freq	rdfs:subClassOf	bmir-radx:DataElement	_IRI
bmir-radx:nih_deaf_97	rdfs:subClassOf	bmir-radx:nih_deaf_value	_IRI
bmir-radx:DisabilityStatusDataElement	rdfs:subClassOf	bmir-radx:DataElementSection	_IRI
bmir-radx:nih_neurodegenerative_1	rdfs:subClassOf	bmir-radx:nih_neurodegenerative_value	_IRI
bmir-radx:nih_ibd_99	rdfs:subClassOf	bmir-radx:nih_ibd_value	_IRI
evs:C92720	rdfs:subClassOf	evs:C117720	_IRI
evs:C41009	rdfs:subClassOf	evs:C20189	_IRI
bmir-radx:nih_alcohol_frequency_99	rdfs:subClassOf	bmir-radx:nih_alcohol_frequency_value	_IRI
bmir-radx:nih_neurodegenerative_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:InsuranceStatusDataElement	rdfs:subClassOf	bmir-radx:DataElementSection	_IRI
bmir-radx:EducationYearsDataElement	rdfs:subClassOf	bmir-radx:DataElementSection	_IRI
bmir-radx:nih_diabetes_0	rdfs:subClassOf	bmir-radx:nih_diabetes_value	_IRI
bmir-radx:HealthStatusDataElement	rdfs:subClassOf	bmir-radx:DataElementSection	_IRI
bmir-radx:nih_blue_lips_0	rdfs:subClassOf	bmir-radx:nih_blue_lips_value	_IRI
bmir-radx:nih_cancer_past_yr_97	rdfs:subClassOf	bmir-radx:nih_cancer_past_yr_value	_IRI
bmir-radx:nih_conjunctivitis	rdfs:subClassOf	<http://purl.org/blah#InflamatoryDiseaseDataElement>	_IRI
bmir-radx:nih_lupus_0	rdfs:subClassOf	bmir-radx:nih_lupus_value	_IRI
bmir-radx:nih_cf_0	rdfs:subClassOf	bmir-radx:nih_cf_value	_IRI
bmir-radx:nih_t2dm_97	rdfs:subClassOf	bmir-radx:nih_t2dm_value	_IRI
bmir-radx:nih_cough_98	rdfs:subClassOf	bmir-radx:nih_cough_value	_IRI
bmir-radx:nih_othermh_99	rdfs:subClassOf	bmir-radx:nih_othermh_value	_IRI
bmir-radx:nih_dress_bathe_98	rdfs:subClassOf	bmir-radx:nih_dress_bathe_value	_IRI
bmir-radx:nih_rash_toes_1	rdfs:subClassOf	bmir-radx:nih_rash_toes_value	_IRI
bmir-radx:nih_height_category	rdfs:subClassOf	bmir-radx:DataElement	_IRI
bmir-radx:nih_abdom_pain	rdfs:subClassOf	bmir-radx:SymptomDataElement	_IRI
bmir-radx:nih_premature_birth_77	rdfs:subClassOf	bmir-radx:nih_premature_birth_value	_IRI
bmir-radx:nih_smoking_yn_98	rdfs:subClassOf	bmir-radx:nih_smoking_yn_value	_IRI
bmir-radx:nih_rash_toes_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_osteoporosis_97	rdfs:subClassOf	bmir-radx:nih_osteoporosis_value	_IRI
obo:MONDO_0000837	rdfs:subClassOf	obo:MONDO_0000833	_IRI
bmir-radx:nih_neurodegenerative_0	rdfs:subClassOf	bmir-radx:nih_neurodegenerative_value	_IRI
bmir-radx:nih_ibd_98	rdfs:subClassOf	bmir-radx:nih_ibd_value	_IRI
obo:NCIT_C21007	rdfs:subClassOf	obo:NCIT_C16669	_IRI
obo:SYMP_0019145	rdfs:subClassOf	obo:SYMP_0000459	_IRI
evs:C1916	rdfs:subClassOf	evs:C718	_IRI
obo:GSSO_009644	rdfs:subClassOf	obo:GSSO_009639	_IRI
bmir-radx:nih_alcohol_frequency_98	rdfs:subClassOf	bmir-radx:nih_alcohol_frequency_value	_IRI
bmir-radx:nih_gestational_diabetes_1	rdfs:subClassOf	bmir-radx:nih_gestational_diabetes_value	_IRI
bmir-radx:nih_neurological_condition_99	rdfs:subClassOf	bmir-radx:nih_neurological_condition_value	_IRI
bmir-radx:nih_gestational_diabetes_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_health_status	rdfs:subClassOf	bmir-radx:DataElement	_IRI
bmir-radx:nih_memory_1	rdfs:subClassOf	bmir-radx:nih_memory_value	_IRI
bmir-radx:nih_appetite_99	rdfs:subClassOf	bmir-radx:nih_appetite_value	_IRI
bmir-radx:nih_memory_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
evs:C73579	rdfs:subClassOf	evs:C47796	_IRI
bmir-radx:nih_liver_disease_1	rdfs:subClassOf	bmir-radx:nih_liver_disease_value	_IRI
bmir-radx:nih_blind	rdfs:subClassOf	bmir-radx:MentalHealthDataElement	_IRI
bmir-radx:nih_hiv	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
bmir-radx:nih_liver_disease_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_cough_97	rdfs:subClassOf	bmir-radx:nih_cough_value	_IRI
obo:GSSO_003561	rdfs:subClassOf	obo:NCIT_C25688	_IRI
bmir-radx:nih_heart_attack_1	rdfs:subClassOf	bmir-radx:nih_heart_attack_value	_IRI
bmir-radx:nih_fever_chills_99	rdfs:subClassOf	bmir-radx:nih_fever_chills_value	_IRI
bmir-radx:nih_othermh_98	rdfs:subClassOf	bmir-radx:nih_othermh_value	_IRI
bmir-radx:nih_anxiety_99	rdfs:subClassOf	bmir-radx:nih_anxiety_value	_IRI
bmir-radx:nih_dress_bathe_97	rdfs:subClassOf	bmir-radx:nih_dress_bathe_value	_IRI
bmir-radx:nih_heart_attack_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
obo:NBO_0001845	rdfs:subClassOf	obo:NBO_0000313	_IRI
obo:SYMP_0000280	rdfs:subClassOf	obo:SYMP_0019177	_IRI
bmir-radx:nih_rash_toes_0	rdfs:subClassOf	bmir-radx:nih_rash_toes_value	_IRI
bmir-radx:nih_other_chronic_cond_99	rdfs:subClassOf	bmir-radx:nih_other_chronic_cond_value	_IRI
evs:C91102	rdfs:subClassOf	evs:C20993	_IRI
bmir-radx:nih_tobacco	rdfs:subClassOf	bmir-radx:PersonalBehaviorDataElement	_IRI
bmir-radx:nih_smoking_yn_97	rdfs:subClassOf	bmir-radx:nih_smoking_yn_value	_IRI
bmir-radx:nih_heart_condition_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_heart_condition_1	rdfs:subClassOf	bmir-radx:nih_heart_condition_value	_IRI
bmir-radx:nih_muscle_ache_99	rdfs:subClassOf	bmir-radx:nih_muscle_ache_value	_IRI
bmir-radx:nih_obesity_99	rdfs:subClassOf	bmir-radx:nih_obesity_value	_IRI
bmir-radx:nih_pregnancy_99	rdfs:subClassOf	bmir-radx:nih_pregnancy_value	_IRI
bmir-radx:nih_gestational_diabetes_0	rdfs:subClassOf	bmir-radx:nih_gestational_diabetes_value	_IRI
bmir-radx:nih_neurological_condition_98	rdfs:subClassOf	bmir-radx:nih_neurological_condition_value	_IRI
evs:C131924	rdfs:subClassOf	evs:C173045	_IRI
evs:C54625	rdfs:subClassOf	evs:C20181	_IRI
bmir-radx:nih_memory_0	rdfs:subClassOf	bmir-radx:nih_memory_value	_IRI
bmir-radx:nih_appetite_98	rdfs:subClassOf	bmir-radx:nih_appetite_value	_IRI
bmir-radx:nih_arthritis_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_arthritis_1	rdfs:subClassOf	bmir-radx:nih_arthritis_value	_IRI
bmir-radx:nih_thalassemia_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_liver_disease_0	rdfs:subClassOf	bmir-radx:nih_liver_disease_value	_IRI
bmir-radx:nih_thalassemia_1	rdfs:subClassOf	bmir-radx:nih_thalassemia_value	_IRI
bmir-radx:nih_chronic_kidney_disease	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
bmir-radx:nih_copd_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_olfactory_99	rdfs:subClassOf	bmir-radx:nih_olfactory_value	_IRI
bmir-radx:nih_copd_1	rdfs:subClassOf	bmir-radx:nih_copd_value	_IRI
bmir-radx:nih_heart_attack_0	rdfs:subClassOf	bmir-radx:nih_heart_attack_value	_IRI
bmir-radx:nih_fever_chills_98	rdfs:subClassOf	bmir-radx:nih_fever_chills_value	_IRI
bmir-radx:nih_lifetime_use_alcohol_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_coronary_artery_disease_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_othermh_97	rdfs:subClassOf	bmir-radx:nih_othermh_value	_IRI
bmir-radx:nih_anxiety_98	rdfs:subClassOf	bmir-radx:nih_anxiety_value	_IRI
sio:SIO_000614	rdfs:subClassOf	obo:BFO_0000001	_IRI
bmir-radx:nih_lifetime_use_alcohol_1	rdfs:subClassOf	bmir-radx:nih_lifetime_use_alcohol_value	_IRI
bmir-radx:nih_migraines_99	rdfs:subClassOf	bmir-radx:nih_migraines_value	_IRI
bmir-radx:nih_coronary_artery_disease_1	rdfs:subClassOf	bmir-radx:nih_coronary_artery_disease_value	_IRI
bmir-radx:nih_other_chronic_cond_98	rdfs:subClassOf	bmir-radx:nih_other_chronic_cond_value	_IRI
bmir-radx:nih_errand	rdfs:subClassOf	bmir-radx:DataElement	_IRI
obo:MONDO_0000429	rdfs:subClassOf	obo:MONDO_0003847	_IRI
bmir-radx:nih_cancer_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
evs:C111629	rdfs:subClassOf	evs:C173398	_IRI
evs:C111629	rdfs:subClassOf	evs:C173135	_IRI
obo:MONDO_0003916	rdfs:subClassOf	obo:MONDO_0005137	_IRI
bmir-radx:nih_cancer_1	rdfs:subClassOf	bmir-radx:nih_cancer_value	_IRI
bmir-radx:nih_nausea_vomiting_diarrhea	rdfs:subClassOf	bmir-radx:SymptomDataElement	_IRI
obo:MONDO_0000605	rdfs:subClassOf	obo:MONDO_0005046	_IRI
bmir-radx:nih_chronic_kidney_disease_treatment_77	rdfs:subClassOf	bmir-radx:nih_chronic_kidney_disease_treatment_value	_IRI
bmir-radx:nih_ibd_97	rdfs:subClassOf	bmir-radx:nih_ibd_value	_IRI
obo:SYMP_0019177	rdfs:subClassOf	obo:SYMP_0000410	_IRI
bmir-radx:nih_nicotine_yn_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_heart_condition_0	rdfs:subClassOf	bmir-radx:nih_heart_condition_value	_IRI
bmir-radx:nih_muscle_ache_98	rdfs:subClassOf	bmir-radx:nih_muscle_ache_value	_IRI
bmir-radx:nih_obesity_98	rdfs:subClassOf	bmir-radx:nih_obesity_value	_IRI
bmir-radx:nih_chf_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_walk_climb_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_pregnancy_98	rdfs:subClassOf	bmir-radx:nih_pregnancy_value	_IRI
bmir-radx:nih_neurological_condition_97	rdfs:subClassOf	bmir-radx:nih_neurological_condition_value	_IRI
bmir-radx:nih_nicotine_yn_1	rdfs:subClassOf	bmir-radx:nih_nicotine_yn_value	_IRI
evs:C131923	rdfs:subClassOf	evs:C173045	_IRI
bmir-radx:nih_sleep_apnea	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
bmir-radx:RaceDataElement	rdfs:subClassOf	bmir-radx:DataElementSection	_IRI
bmir-radx:nih_appetite_97	rdfs:subClassOf	bmir-radx:nih_appetite_value	_IRI
bmir-radx:nih_chf_1	rdfs:subClassOf	bmir-radx:nih_chf_value	_IRI
bmir-radx:nih_walk_climb_1	rdfs:subClassOf	bmir-radx:nih_walk_climb_value	_IRI
bmir-radx:nih_arthritis_0	rdfs:subClassOf	bmir-radx:nih_arthritis_value	_IRI
bmir-radx:nih_thalassemia_0	rdfs:subClassOf	bmir-radx:nih_thalassemia_value	_IRI
bmir-radx:nih_history_smoking_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_arrhythmia_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_olfactory_98	rdfs:subClassOf	bmir-radx:nih_olfactory_value	_IRI
bmir-radx:nih_coronary_artery_disease_angina_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
evs:C95544	rdfs:subClassOf	evs:C53291	_IRI
bmir-radx:nih_race	rdfs:subClassOf	bmir-radx:DataElement	_IRI
bmir-radx:nih_copd_0	rdfs:subClassOf	bmir-radx:nih_copd_value	_IRI
evs:C17708	rdfs:subClassOf	evs:C43431	_IRI
bmir-radx:nih_fever_chills_97	rdfs:subClassOf	bmir-radx:nih_fever_chills_value	_IRI
bmir-radx:nih_history_smoking_1	rdfs:subClassOf	bmir-radx:nih_history_smoking_value	_IRI
bmir-radx:nih_anxiety_97	rdfs:subClassOf	bmir-radx:nih_anxiety_value	_IRI
bmir-radx:nih_headache_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_arrhythmia_1	rdfs:subClassOf	bmir-radx:nih_arrhythmia_value	_IRI
bmir-radx:nih_coronary_artery_disease_angina_1	rdfs:subClassOf	bmir-radx:nih_coronary_artery_disease_angina_value	_IRI
bmir-radx:nih_lifetime_use_alcohol_0	rdfs:subClassOf	bmir-radx:nih_lifetime_use_alcohol_value	_IRI
bmir-radx:nih_migraines_98	rdfs:subClassOf	bmir-radx:nih_migraines_value	_IRI
bmir-radx:nih_coronary_artery_disease_0	rdfs:subClassOf	bmir-radx:nih_coronary_artery_disease_value	_IRI
bmir-radx:nih_other_chronic_cond_97	rdfs:subClassOf	bmir-radx:nih_other_chronic_cond_value	_IRI
obo:MONDO_0001627	rdfs:subClassOf	obo:MONDO_0002039	_IRI
bmir-radx:nih_cancer_0	rdfs:subClassOf	bmir-radx:nih_cancer_value	_IRI
bmir-radx:nih_fibromyalgia_99	rdfs:subClassOf	bmir-radx:nih_fibromyalgia_value	_IRI
bmir-radx:nih_headache_1	rdfs:subClassOf	bmir-radx:nih_headache_value	_IRI
obo:MONDO_0043218	rdfs:subClassOf	obo:MONDO_0005385	_IRI
obo:MONDO_0043218	rdfs:subClassOf	obo:MONDO_0005071	_IRI
bmir-radx:nih_neuro_shakes	rdfs:subClassOf	bmir-radx:SymptomDataElement	_IRI
bmir-radx:nih_cholesterol_99	rdfs:subClassOf	bmir-radx:nih_cholesterol_value	_IRI
bmir-radx:nih_employment_99	rdfs:subClassOf	bmir-radx:nih_employment_value	_IRI
evs:C1913	rdfs:subClassOf	evs:C1908	_IRI
bmir-radx:nih_muscle_ache_97	rdfs:subClassOf	bmir-radx:nih_muscle_ache_value	_IRI
bmir-radx:nih_cld_bpd	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
bmir-radx:nih_obesity_97	rdfs:subClassOf	bmir-radx:nih_obesity_value	_IRI
evs:C173458	rdfs:subClassOf	evs:C176021	_IRI
evs:C173458	rdfs:subClassOf	evs:C173045	_IRI
bmir-radx:nih_nicotine_yn_0	rdfs:subClassOf	bmir-radx:nih_nicotine_yn_value	_IRI
bmir-radx:nih_throat_congestion_nose	rdfs:subClassOf	bmir-radx:RespiratorySymptomDataElement	_IRI
evs:C97325	rdfs:subClassOf	bmir-radx:OtherThing	_IRI
bmir-radx:nih_chf_0	rdfs:subClassOf	bmir-radx:nih_chf_value	_IRI
evs:C84367	rdfs:subClassOf	evs:C84366	_IRI
bmir-radx:nih_walk_climb_0	rdfs:subClassOf	bmir-radx:nih_walk_climb_value	_IRI
bmir-radx:nih_gerd	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
bmir-radx:nih_alz_99	rdfs:subClassOf	bmir-radx:nih_alz_value	_IRI
bmir-radx:nih_anemia_99	rdfs:subClassOf	bmir-radx:nih_anemia_value	_IRI
bmir-radx:nih_alc_sub_abuse_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_mental_health_disorder_99	rdfs:subClassOf	bmir-radx:nih_mental_health_disorder_value	_IRI
bmir-radx:nih_olfactory_97	rdfs:subClassOf	bmir-radx:nih_olfactory_value	_IRI
bmir-radx:nih_seasonal_allergies_99	rdfs:subClassOf	bmir-radx:nih_seasonal_allergies_value	_IRI
obo:MONDO_0100329	rdfs:subClassOf	obo:MONDO_0005108	_IRI
bmir-radx:nih_numb_extremities	rdfs:subClassOf	bmir-radx:SymptomDataElement	_IRI
evs:C18928	rdfs:subClassOf	evs:C16527	_IRI
obo:NBO_0000313	rdfs:subClassOf	obo:GO_0007610	_IRI
bmir-radx:nih_red_eyes	rdfs:subClassOf	bmir-radx:SymptomDataElement	_IRI
obo:MONDO_0003749	rdfs:subClassOf	obo:MONDO_0044991	_IRI
obo:MONDO_0003749	rdfs:subClassOf	obo:MONDO_0004335	_IRI
bmir-radx:nih_history_smoking_0	rdfs:subClassOf	bmir-radx:nih_history_smoking_value	_IRI
bmir-radx:nih_arrhythmia_0	rdfs:subClassOf	bmir-radx:nih_arrhythmia_value	_IRI
bmir-radx:nih_coronary_artery_disease_angina_0	rdfs:subClassOf	bmir-radx:nih_coronary_artery_disease_angina_value	_IRI
bmir-radx:nih_migraines_97	rdfs:subClassOf	bmir-radx:nih_migraines_value	_IRI
bmir-radx:nih_no_sympt_99	rdfs:subClassOf	bmir-radx:nih_no_sympt_value	_IRI
bmir-radx:nih_immunosuppressive_condition	rdfs:subClassOf	bmir-radx:DataElement	_IRI
bmir-radx:PersonalBehaviorDataElement	rdfs:subClassOf	bmir-radx:DataElement	_IRI
bmir-radx:nih_alc_sub_abuse_1	rdfs:subClassOf	bmir-radx:nih_alc_sub_abuse_value	_IRI
evs:C154329	rdfs:subClassOf	evs:C19683	_IRI
bmir-radx:nih_fibromyalgia_98	rdfs:subClassOf	bmir-radx:nih_fibromyalgia_value	_IRI
bmir-radx:nih_headache_0	rdfs:subClassOf	bmir-radx:nih_headache_value	_IRI
obo:NCIT_C25404	rdfs:subClassOf	obo:NCIT_C43431	_IRI
obo:MONDO_0020579	rdfs:subClassOf	obo:MONDO_0021166	_IRI
evs:C43359	rdfs:subClassOf	evs:C20181	_IRI
bmir-radx:nih_cholesterol_98	rdfs:subClassOf	bmir-radx:nih_cholesterol_value	_IRI
obo:SYMP_0019175	rdfs:subClassOf	obo:SYMP_0000488	_IRI
bmir-radx:nih_employment_98	rdfs:subClassOf	bmir-radx:nih_employment_value	_IRI
obo:SYMP_0019153	rdfs:subClassOf	obo:SYMP_0000598	_IRI
